absolute_page,rotation,word,confidence,left,top,width,height,block_num,par_num,line_num,word_num
19,90,Mer,16.0,486,313,34,29,1,1,16,9
19,90,A,44.0,546,323,10,10,1,1,16,10
19,90,OZ,33.0,563,324,11,8,1,1,16,11
19,90,OS,24.0,577,323,13,9,1,1,16,12
19,90,"O08,",24.0,592,313,20,29,1,1,16,13
19,90,As,33.0,619,325,10,8,1,1,16,14
19,90,Pa.re,0.0,635,313,26,29,1,1,16,15
19,90,ere],30.0,667,313,20,29,1,1,16,16
19,90,Vontas,89.0,698,313,35,29,1,1,16,17
19,90,do,84.0,737,313,8,29,1,1,16,18
19,90,estáblecimontos.de,44.0,751,313,102,29,1,1,16,19
19,90,mareado=,6.0,860,313,52,29,1,1,16,20
19,90,Saka?,15.0,918,324,45,11,1,1,16,21
19,90,[rua,15.0,971,313,50,29,1,1,16,22
19,90,aan,11.0,1054,313,39,29,1,1,16,23
19,90,ue,11.0,1109,326,16,9,1,1,16,24
19,90,peas,24.0,1148,313,49,29,1,1,16,25
19,90,hue,43.0,1203,325,32,12,1,1,16,26
19,90,MEE,38.0,1243,326,28,11,1,1,16,27
19,90,EEC,38.0,1274,324,205,18,1,1,16,28
19,90,Me,12.0,1375,315,48,31,1,1,16,29
19,90,PU,44.0,1440,315,22,31,1,1,16,30
19,90,_,4.0,0,345,23,3,1,1,17,1
19,90,wd,46.0,65,335,38,13,1,1,17,2
19,90,[122209015,33.0,169,335,77,14,1,1,17,3
19,90,:,33.0,250,339,3,8,1,1,17,4
19,90,y,96.0,259,328,6,29,1,1,17,5
19,90,Vera,47.0,268,328,26,29,1,1,17,6
19,90,terdicies,0.0,300,328,39,29,1,1,17,7
19,90,Saldzonratie-,0.0,343,336,80,17,1,1,17,8
19,90,"=,",8.0,434,341,12,7,1,1,17,9
19,90,>,17.0,461,341,2,2,1,1,17,10
19,90,"Tar,",43.0,504,341,23,8,1,1,17,11
19,90,[510208004087,34.0,543,338,111,12,1,1,17,12
19,90,.:-|,0.0,664,339,23,11,1,1,17,13
19,90,Servicios,38.0,695,332,47,25,1,1,17,14
19,90,pmstados,27.0,745,332,47,25,1,1,17,15
19,90,alas,84.0,795,332,23,25,1,1,17,16
19,90,empresas,86.0,822,332,45,25,1,1,17,17
19,90,y,93.0,872,342,5,9,1,1,17,18
19,90,sENvCIos,13.0,881,332,41,25,1,1,17,19
19,90,Ue.,20.0,927,340,34,12,1,1,17,20
19,90,|,0.0,974,344,49,8,1,1,17,21
19,90,2,39.0,1027,343,18,9,1,1,17,22
19,90,[A,29.0,1112,341,45,11,1,1,17,23
19,90,e,21.0,1176,341,19,11,1,1,17,24
19,90,ra],29.0,1202,341,33,12,1,1,17,25
19,90,E,3.0,1441,340,21,8,1,1,17,26
19,90,e,29.0,1478,338,9,10,1,1,17,27
19,90,Is,31.0,1517,341,47,13,1,1,17,28
19,90,me,8.0,43,347,61,12,1,1,18,1
19,90,RAEE,6.0,175,342,59,17,1,1,18,2
19,90,e,6.0,263,348,16,6,1,1,18,3
19,90,ue,6.0,348,350,30,12,1,1,18,4
19,90,IO,34.0,445,347,89,14,1,1,18,5
19,90,PRO,9.0,551,350,12,3,1,1,18,6
19,90,Eee,15.0,600,346,79,12,1,1,18,7
19,90,poe],23.0,694,337,50,31,1,1,18,8
19,90,EEE,36.0,751,351,82,12,1,1,18,9
19,90,Y,10.0,906,348,50,12,1,1,18,10
19,90,UA,43.0,991,349,106,16,1,1,18,11
19,90,E,31.0,1141,351,89,15,1,1,18,12
19,90,Lada,36.0,1439,349,49,18,1,1,18,13
19,90,UU,44.0,1525,356,39,11,1,1,18,14
19,90,E,48.0,106,431,163,28,1,1,19,1
19,90,Er,19.0,286,435,78,14,1,1,19,2
19,90,a,42.0,442,437,45,14,1,1,19,3
19,90,E,42.0,543,437,66,10,1,1,19,4
19,90,EE,38.0,658,437,16,15,1,1,19,5
19,90,Ce,20.0,695,437,255,16,1,1,19,6
19,90,Ar,13.0,974,439,130,13,1,1,19,7
19,90,eN,30.0,1112,439,45,14,1,1,19,8
19,90,Tr,0.0,1166,440,69,11,1,1,19,9
19,90,Els,4.0,1243,440,127,13,1,1,19,10
19,90,za,41.0,1335,426,29,37,1,1,19,11
19,90,Es,29.0,1375,440,60,13,1,1,19,12
19,90,-,83.0,1529,442,3,2,1,1,19,13
19,90,14520500207,18.0,543,466,81,12,1,1,20,1
19,90,|,8.0,669,477,5,2,1,1,20,2
19,90,Soivicios,30.0,697,458,46,26,1,1,20,3
19,90,Financieros,69.0,747,466,171,13,1,1,20,4
19,90,y,69.0,811,458,6,26,1,1,20,5
19,90,Sorvicios,70.0,822,458,45,26,1,1,20,6
19,90,"Conaxos,",74.0,872,458,49,26,1,1,20,7
19,90,|,44.0,957,467,41,13,1,1,20,8
19,90,7Asosumel—.,0.0,1034,467,96,15,1,1,20,9
19,90,—,31.0,1142,459,9,27,1,1,20,10
19,90,_ZAs6.0s0rie,12.0,1157,468,78,12,1,1,20,11
19,90,——,29.0,1261,468,19,5,1,1,20,12
19,90,—s0e,0.0,1288,459,40,27,1,1,20,13
19,90,7er,0.0,1331,468,39,14,1,1,20,14
19,90,|,0.0,664,489,2,2,1,1,21,1
19,90,Sorvlctos,38.0,694,468,46,32,1,1,21,2
19,90,Inmobitarios,42.0,743,480,186,13,1,1,21,3
19,90,y,61.0,814,468,4,32,1,1,21,4
19,90,servicios,52.0,825,468,43,32,1,1,21,5
19,90,de,96.0,873,468,11,32,1,1,21,6
19,90,Leasing,86.0,889,468,43,32,1,1,21,7
19,90,=,17.0,1051,487,4,2,1,1,21,8
19,90,ee,33.0,1069,490,17,3,1,1,21,9
19,90,.,58.0,1146,492,3,2,1,1,21,10
19,90,:,71.0,1202,483,3,3,1,1,21,11
19,90,:,26.0,1274,485,2,2,1,1,21,12
19,90,im,21.0,1346,491,13,2,1,1,21,13
19,90,[Savin,29.0,106,491,635,20,1,1,22,1
19,90,Jemetiios,13.0,747,483,66,36,1,1,22,2
19,90,-,72.0,938,499,3,1,1,1,22,3
19,90,Eres],0.0,1035,500,69,9,1,1,22,4
19,90,—,57.0,1130,504,7,2,1,1,22,5
19,90,eRe),0.0,1166,500,69,10,1,1,22,6
19,90,——,49.0,1268,503,19,7,1,1,22,7
19,90,egrors|-,0.0,1301,498,136,17,1,1,22,8
19,90,=,63.0,1397,486,3,36,1,1,22,9
19,90,AOR,15.0,1406,486,33,36,1,1,22,10
19,90,[e181,26.0,102,501,44,35,1,1,23,1
19,90,Jrzioo,0.0,163,501,50,35,1,1,23,2
19,90,|,25.0,239,501,21,35,1,1,23,3
19,90,moves,43.0,268,501,36,35,1,1,23,4
19,90,comentes,39.0,309,501,47,35,1,1,23,5
19,90,da,74.0,361,514,11,8,1,1,23,6
19,90,Ui,54.0,379,513,10,9,1,1,23,7
19,90,Dante,0.0,390,512,70,11,1,1,23,8
19,90,0205,44.0,543,504,43,35,1,1,23,9
19,90,00257-0201,8.0,591,504,62,35,1,1,23,10
19,90,|,23.0,673,504,18,35,1,1,23,11
19,90,Amenamiento,39.0,695,516,161,9,1,1,23,12
19,90,Genes,40.0,772,504,30,35,1,1,23,13
19,90,muster,21.0,807,516,49,9,1,1,23,14
19,90,|,85.0,967,506,18,35,1,1,23,15
19,90,—,73.0,1007,506,22,35,1,1,23,16
19,90,sz,15.0,1063,506,30,35,1,1,23,17
19,90,|,64.0,1107,506,30,35,1,1,23,18
19,90,areas,12.0,1174,506,36,35,1,1,23,19
19,90,aa,12.0,1220,506,16,35,1,1,23,20
19,90,rasan,34.0,1279,506,71,35,1,1,23,21
19,90,ran],42.0,1354,506,33,35,1,1,23,22
19,90,1282,44.0,1410,506,30,35,1,1,23,23
19,90,:,17.0,1548,524,2,2,1,1,23,24
19,90,[757,49.0,101,520,33,28,1,1,24,1
19,90,[123402,63.0,105,526,154,18,1,1,24,2
19,90,|,30.0,241,520,21,28,1,1,24,3
19,90,CLOLEY,33.0,265,530,160,11,1,1,24,4
19,90,99-,68.0,318,520,17,28,1,1,24,5
19,90,Destine,27.0,338,520,36,28,1,1,24,6
19,90,Ambiental,56.0,378,530,47,11,1,1,24,7
19,90,F102,16.0,543,532,31,9,1,1,24,8
19,90,05.00207.02.01,27.0,576,522,76,28,1,1,24,9
19,90,Arrondemianto,24.0,691,523,75,28,1,1,24,10
19,90,Bienes,76.0,772,523,31,28,1,1,24,11
19,90,muebles,0.0,807,534,49,9,1,1,24,12
19,90,Secs,0.0,1052,535,48,9,1,1,24,13
19,90,|,19.0,1103,525,8,29,1,1,24,14
19,90,sms),20.0,1107,533,330,17,1,1,24,15
19,90,—,68.0,1255,525,16,29,1,1,24,16
19,90,remo,0.0,1301,525,71,29,1,1,24,17
19,90,128,35.0,1396,525,27,29,1,1,24,18
19,90,7|,35.0,1429,525,11,29,1,1,24,19
19,90,[037,34.0,105,544,59,17,1,1,25,1
19,90,[27000,34.0,168,547,49,9,1,1,25,2
19,90,Impresos,0.0,265,548,41,11,1,1,25,3
19,90,comentes,67.0,309,549,48,9,1,1,25,4
19,90,de,72.0,360,549,12,9,1,1,25,5
19,90,Libre,92.0,375,549,24,9,1,1,25,6
19,90,Desinación,74.0,403,549,57,9,1,1,25,7
19,90,[AOS,0.0,543,550,44,9,1,1,25,8
19,90,002.07,34.0,592,539,30,29,1,1,25,9
19,90,02.02,34.0,628,539,25,29,1,1,25,10
19,90,Arendantenio,36.0,691,541,77,28,1,1,25,11
19,90,Tone,78.0,770,541,26,28,1,1,25,12
19,90,Emcall,42.0,800,552,32,9,1,1,25,13
19,90,EXE,0.0,1029,552,70,10,1,1,25,14
19,90,EXC,0.0,1165,553,70,9,1,1,25,15
19,90,ASEOS),3.0,1300,553,70,9,1,1,25,16
19,90,—,70.0,1387,543,14,28,1,1,25,17
19,90,0,46.0,1374,551,63,16,1,1,25,18
19,90,-,72.0,1543,558,2,2,1,1,25,19
19,90,[4797,59.0,101,555,42,28,1,1,26,1
19,90,1123482,60.0,161,562,98,17,1,1,26,2
19,90,|,60.0,241,555,21,28,1,1,26,3
19,90,SLD,58.0,269,555,21,28,1,1,26,4
19,90,LEY,51.0,292,555,21,28,1,1,26,5
19,90,99.,32.0,318,555,14,28,1,1,26,6
19,90,Desino,43.0,338,555,36,28,1,1,26,7
19,90,Ambiental,2.0,376,566,50,10,1,1,26,8
19,90,1210205,2.0,543,568,44,9,1,1,26,9
19,90,00207-0202,45.0,592,557,61,29,1,1,26,10
19,90,Arrendamienio,38.0,691,559,75,28,1,1,26,11
19,90,Torre,81.0,770,559,26,28,1,1,26,12
19,90,Email,0.0,800,559,32,28,1,1,26,13
19,90,5.3810,0.0,1045,570,54,10,1,1,26,14
19,90,|,36.0,1103,560,9,29,1,1,26,15
19,90,8610380),25.0,1107,569,129,16,1,1,26,16
19,90,50.010.060),32.0,1316,569,121,16,1,1,26,17
19,90,907),60.0,1413,560,28,29,1,1,26,18
19,90,(E,27.0,105,580,153,27,1,1,27,1
19,90,Ca,38.0,265,584,268,12,1,1,27,2
19,90,Da,15.0,543,586,110,9,1,1,27,3
19,90,En,43.0,695,587,268,12,1,1,27,4
19,90,ió,31.0,1020,570,75,59,1,1,27,5
19,90,o,34.0,1107,586,330,26,1,1,27,6
19,90,[Umata,57.0,258,583,42,32,1,1,28,1
19,90,nia,48.0,692,586,38,32,1,1,28,2
19,90,‘,11.0,1562,605,2,6,1,1,28,3
19,90,4121,43.0,106,609,23,9,1,1,29,1
19,90,12D,31.0,168,609,49,10,1,1,29,2
19,90,tngresos,0.0,265,611,41,10,1,1,29,3
19,90,conientes,75.0,309,611,47,9,1,1,29,4
19,90,de,96.0,360,611,12,10,1,1,29,5
19,90,Libre,76.0,375,611,24,10,1,1,29,6
19,90,Desiinación,38.0,402,612,57,9,1,1,29,7
19,90,|£-315205002.07.02.04,0.0,543,612,110,10,1,1,29,8
19,90,‘Arrandamianlo,28.0,695,614,72,9,1,1,29,9
19,90,de,96.0,770,614,12,9,1,1,29,10
19,90,espacios,92.0,785,614,43,11,1,1,29,11
19,90,Centro,34.0,831,614,96,12,1,1,29,12
19,90,de,92.0,867,609,11,22,1,1,29,13
19,90,Ciencia,88.0,883,614,36,12,1,1,29,14
19,90,y,88.0,922,609,10,22,1,1,29,15
19,90,|,74.0,967,609,49,34,1,1,29,16
19,90,TY,23.0,1086,613,150,26,1,1,29,17
19,90,TEMG,0.0,1316,615,48,10,1,1,29,18
19,90,780,3.0,1367,617,3,5,1,1,29,19
19,90,|,88.0,1370,609,17,34,1,1,29,20
19,90,|,74.0,1412,613,25,26,1,1,29,21
19,90,.,82.0,1548,627,3,2,1,1,29,22
19,90,Lreenoingia,36.0,687,613,59,32,1,1,30,1
19,90,COAT,87.0,753,627,26,9,1,1,30,2
19,90,Q,0.0,1544,639,20,3,1,1,30,3
19,90,[arias,51.0,101,624,115,40,1,1,31,1
19,90,TEL,21.0,265,625,20,32,1,1,31,2
19,90,LEY,60.0,293,625,16,32,1,1,31,3
19,90,US,14.0,317,625,8,32,1,1,31,4
19,90,-,64.0,330,642,3,3,1,1,31,5
19,90,sino,52.0,343,625,30,32,1,1,31,6
19,90,Ambiental,57.0,378,625,47,32,1,1,31,7
19,90,ENE,4.0,543,639,110,10,1,1,31,8
19,90,menos,7.0,694,641,232,12,1,1,31,9
19,90,|,76.0,958,631,20,39,1,1,31,10
19,90,|,40.0,1049,640,56,26,1,1,31,11
19,90,|,56.0,1185,640,51,26,1,1,31,12
19,90,TM),10.0,1238,640,199,26,1,1,31,13
19,90,-,62.0,1553,649,2,2,1,1,31,14
19,90,LFeenoingla,0.0,691,654,55,8,1,1,32,1
19,90,COAT,58.0,753,654,26,9,1,1,32,2
19,90,a,22.0,105,661,46,26,1,1,33,1
19,90,a,28.0,173,662,85,26,1,1,33,2
19,90,Ingresos,67.0,265,660,40,22,1,1,33,3
19,90,coniemtes,26.0,310,660,47,22,1,1,33,4
19,90,de,96.0,360,660,11,22,1,1,33,5
19,90,Libre,86.0,375,660,24,22,1,1,33,6
19,90,Desticación:,42.0,404,660,59,22,1,1,33,7
19,90,9.02,26.0,543,661,29,23,1,1,33,8
19,90,05.02.08,30.0,575,661,48,23,1,1,33,9
19,90,‘Sarvitios,32.0,694,668,45,9,1,1,33,10
19,90,prestados,74.0,743,663,48,22,1,1,33,11
19,90,a,85.0,794,670,6,7,1,1,33,12
19,90,Tas,87.0,803,663,14,22,1,1,33,13
19,90,empresas,92.0,822,663,44,22,1,1,33,14
19,90,y,96.0,871,671,5,9,1,1,33,15
19,90,servicios,83.0,880,663,41,22,1,1,33,16
19,90,de,84.0,926,669,10,9,1,1,33,17
19,90,4.015.406,92.0,1051,664,49,22,1,1,33,18
19,90,E,33.0,1107,667,73,26,1,1,33,19
19,90,A,13.0,1284,668,69,25,1,1,33,20
19,90,hac,25.0,1383,663,54,34,1,1,33,21
19,90,por,47.0,100,678,40,40,1,1,34,1
19,90,Juas,38.0,160,678,55,40,1,1,34,2
19,90,TELDIEV,56.0,261,679,51,32,1,1,34,3
19,90,ES,41.0,317,679,10,32,1,1,34,4
19,90,ezine,48.0,341,692,32,10,1,1,34,5
19,90,Amblonial,35.0,378,679,47,32,1,1,34,6
19,90,TOO,4.0,543,694,42,9,1,1,34,7
19,90,OLDS,8.0,592,681,31,32,1,1,34,8
19,90,paa,25.0,695,695,242,12,1,1,34,9
19,90,"MI,",20.0,977,684,108,40,1,1,34,10
19,90,IN,23.0,1114,684,64,40,1,1,34,11
19,90,o,7.0,1294,695,64,25,1,1,34,12
19,90,Ms,2.0,1381,684,56,40,1,1,34,13
19,90,AI,23.0,99,794,48,36,1,1,35,1
19,90,iach,16.0,168,794,57,36,1,1,35,2
19,90,|,44.0,258,794,3,36,1,1,35,3
19,90,TGLD,66.0,264,797,22,22,1,1,35,4
19,90,LEY,96.0,293,797,17,22,1,1,35,5
19,90,69,60.0,315,803,10,8,1,1,35,6
19,90,-,87.0,330,807,4,2,1,1,35,7
19,90,Destino,43.0,338,797,36,22,1,1,35,8
19,90,Ambiental,43.0,379,797,46,22,1,1,35,9
19,90,|1-1.02.05502.09,39.0,538,799,89,23,1,1,35,10
19,90,‘Servicio,23.0,690,800,46,23,1,1,35,11
19,90,para,92.0,743,800,20,23,1,1,35,12
19,90,ta,95.0,768,800,9,23,1,1,35,13
19,90,"comunidad,",92.0,782,800,54,23,1,1,35,14
19,90,sociales,88.0,841,800,35,23,1,1,35,15
19,90,y,96.0,881,809,5,9,1,1,35,16
19,90,personales,82.0,891,800,51,23,1,1,35,17
19,90,E,28.0,971,805,76,26,1,1,35,18
19,90,o,20.0,1323,807,45,9,1,1,35,19
19,90,|,61.0,1409,805,28,26,1,1,35,20
19,90,[a,72.0,99,822,35,42,1,1,36,1
19,90,ee,50.0,167,829,64,10,1,1,36,2
19,90,.,22.0,250,843,2,2,1,1,36,3
19,90,|,84.0,256,825,5,25,1,1,36,4
19,90,Cursos,78.0,266,825,32,25,1,1,36,5
19,90,de,90.0,302,825,11,25,1,1,36,6
19,90,Conducción,87.0,318,825,56,25,1,1,36,7
19,90,Escuela,96.0,377,825,38,25,1,1,36,8
19,90,da,92.0,418,831,12,9,1,1,36,9
19,90,Enseñanzas,47.0,434,830,59,16,1,1,36,10
19,90,es,13.0,540,831,402,33,1,1,36,11
19,90,152.670.500,36.0,1039,829,64,22,1,1,36,12
19,90,a,24.0,1175,835,41,9,1,1,36,13
19,90,RR,29.0,1331,833,107,33,1,1,36,14
19,90,=,59.0,50,871,6,5,1,1,37,1
19,90,E,31.0,103,861,36,19,1,1,37,2
19,90,E,41.0,203,861,47,20,1,1,37,3
19,90,AS,24.0,259,861,279,22,1,1,37,4
19,90,UE,32.0,541,866,119,16,1,1,37,5
19,90,E,25.0,663,868,14,14,1,1,37,6
19,90,SCAN,22.0,705,867,94,16,1,1,37,7
19,90,E,25.0,872,868,65,16,1,1,37,8
19,90,E,29.0,1005,868,99,16,1,1,37,9
19,90,RA,34.0,1110,857,52,34,1,1,37,10
19,90,AL,37.0,1184,870,38,14,1,1,37,11
19,90,RE,23.0,1240,869,132,16,1,1,37,12
19,90,a,48.0,1444,878,18,5,1,1,37,13
19,90,ad,44.0,38,897,36,2,1,1,38,1
19,90,a,12.0,322,881,1,20,1,1,38,2
19,90,[itonenor,0.0,538,877,69,36,1,1,38,3
19,90,|,33.0,664,900,2,2,1,1,38,4
19,90,Sstama,28.0,697,877,36,36,1,1,38,5
19,90,Gendial,0.0,742,877,38,36,1,1,38,6
19,90,da,75.0,784,889,11,14,1,1,38,7
19,90,Paihacionen,21.0,799,888,79,15,1,1,38,8
19,90,E,42.0,1013,890,101,14,1,1,38,9
19,90,ao,32.0,1139,890,96,14,1,1,38,10
19,90,IE,29.0,1281,888,157,18,1,1,38,11
19,90,o,33.0,1342,884,21,31,1,1,38,12
19,90,AC,39.0,1386,888,45,18,1,1,38,13
19,90,7,52.0,0,906,44,3,1,1,39,1
19,90,e,68.0,59,901,31,9,1,1,39,2
19,90,EZ,0.0,102,894,51,34,1,1,39,3
19,90,EE,0.0,164,894,93,34,1,1,39,4
19,90,E,56.0,328,903,80,17,1,1,39,5
19,90,rezo,22.0,493,894,139,34,1,1,39,6
19,90,|,58.0,680,894,12,34,1,1,39,7
19,90,Pareipación,0.0,695,908,157,12,1,1,39,8
19,90,pora,63.0,765,894,23,34,1,1,39,9
19,90,Educieión-,0.0,793,908,59,12,1,1,39,10
19,90,-,47.0,865,914,5,2,1,1,39,11
19,90,7,0.0,1011,914,3,2,1,1,39,12
19,90,sr4seist600e)--suieaPaeriavel,0.0,1022,908,416,15,1,1,39,13
19,90,——,57.0,1253,896,29,34,1,1,39,14
19,90,Ramen),0.0,1293,908,83,15,1,1,39,15
19,90,70),22.0,1400,896,50,34,1,1,39,16
19,90,Loa,44.0,103,918,435,18,1,1,40,1
19,90,02060040101,33.0,542,924,94,10,1,1,40,2
19,90,Prestación,92.0,695,925,55,10,1,1,40,3
19,90,de,93.0,754,926,12,8,1,1,40,4
19,90,Sorvicio,41.0,769,926,42,9,1,1,40,5
19,90,Educalivo,90.0,814,926,51,10,1,1,40,6
19,90,347.817.880.000],43.0,1022,927,82,9,1,1,40,7
19,90,as.u9t.27a.990],0.0,1107,925,331,14,1,1,40,8
19,90,-,13.0,1251,921,17,26,1,1,40,9
19,90,-,35.0,1277,921,8,26,1,1,40,10
19,90,?6e80400zaca),0.0,1288,925,92,14,1,1,40,11
19,90,77.8],61.0,1399,921,42,26,1,1,40,12
19,90,-,68.0,23,945,3,2,1,1,41,1
19,90,-,79.0,76,946,3,2,1,1,41,2
19,90,fem,29.0,98,928,30,29,1,1,41,3
19,90,[240500,20.0,103,934,154,17,1,1,41,4
19,90,[BaP,37.0,246,928,39,29,1,1,41,5
19,90,Educación,9.0,289,928,54,29,1,1,41,6
19,90,Presecón,9.0,345,928,50,29,1,1,41,7
19,90,de,83.0,398,938,12,10,1,1,41,8
19,90,servicos,66.0,417,928,39,29,1,1,41,9
19,90,OOF,72.0,463,928,18,29,1,1,41,10
19,90,1.02.08.,4.0,542,929,47,29,1,1,41,11
19,90,004:01.01.08,0.0,591,929,61,29,1,1,41,12
19,90,Prestación,55.0,695,941,157,10,1,1,41,13
19,90,de,96.0,751,930,11,29,1,1,41,14
19,90,servicio,63.0,765,930,38,29,1,1,41,15
19,90,educaivo,39.0,807,941,45,10,1,1,41,16
19,90,840.410.742.000,0.0,1018,932,86,29,1,1,41,17
19,90,__eav.roan6i.se0|,0.0,1107,940,331,16,1,1,41,18
19,90,—_,0.0,1250,932,10,29,1,1,41,19
19,90,672,0.0,1276,932,32,29,1,1,41,20
19,90,009347:554),12.0,1312,932,67,29,1,1,41,21
19,90,"79,0]",45.0,1397,932,44,29,1,1,41,22
19,90,so.,23.0,33,957,26,6,1,1,42,1
19,90,+,55.0,83,958,3,2,1,1,42,2
19,90,[T1601,0.0,92,951,139,16,1,1,42,3
19,90,|SGPEduceción,23.0,263,954,218,11,1,1,42,4
19,90,Prestación,38.0,344,944,52,28,1,1,42,5
19,90,de,79.0,397,944,10,28,1,1,42,6
19,90,servicios,45.0,414,944,42,28,1,1,42,7
19,90,SSF,81.0,463,944,21,28,1,1,42,8
19,90,"1-1.02,06.001,01,01.01",1.0,542,957,110,11,1,1,42,9
19,90,+,37.0,663,963,4,5,1,1,42,10
19,90,|,70.0,678,947,12,28,1,1,42,11
19,90,Prestación,10.0,695,957,172,10,1,1,42,12
19,90,de,81.0,750,947,12,28,1,1,42,13
19,90,sonicio,36.0,766,947,36,28,1,1,42,14
19,90,educalvo,32.0,806,957,47,10,1,1,42,15
19,90,"=,",46.0,886,964,19,5,1,1,42,16
19,90,DSZ:,12.0,1023,959,100,9,1,1,42,17
19,90,12.276.000,0.0,1154,959,81,11,1,1,42,18
19,90,562590,31.0,1296,949,76,28,1,1,42,19
19,90,-—,66.0,1380,949,24,28,1,1,42,20
19,90,"68,4]",53.0,1415,949,27,28,1,1,42,21
19,90,-,92.0,1498,966,3,1,1,1,42,22
19,90,FIST,47.0,104,970,23,9,1,1,43,1
19,90,¡2410505,0.0,166,971,64,10,1,1,43,2
19,90,|,79.0,254,963,7,28,1,1,43,3
19,90,OP,47.0,268,972,17,9,1,1,43,4
19,90,Educación,29.0,289,963,52,28,1,1,43,5
19,90,Prestación,74.0,344,963,50,28,1,1,43,6
19,90,da,87.0,398,963,10,28,1,1,43,7
19,90,savicos,32.0,415,963,40,28,1,1,43,8
19,90,-,64.0,459,977,4,3,1,1,43,9
19,90,panes,59.0,468,963,31,28,1,1,43,10
19,90,de,86.0,503,963,13,28,1,1,43,11
19,90,—,66.0,522,963,8,28,1,1,43,12
19,90,[1.1.0208001.01.01.08,30.0,542,974,110,10,1,1,43,13
19,90,",",24.0,663,985,2,2,1,1,43,14
19,90,Prestación,54.0,694,975,158,10,1,1,43,15
19,90,de,71.0,751,963,10,28,1,1,43,16
19,90,servicio,53.0,767,963,36,28,1,1,43,17
19,90,aducalvo,26.0,807,975,45,10,1,1,43,18
19,90,—,46.0,868,975,2,2,1,1,43,19
19,90,"""TADS",32.0,1025,965,33,28,1,1,43,20
19,90,OST,46.0,1064,965,17,28,1,1,43,21
19,90,000),79.0,1085,965,22,28,1,1,43,22
19,90,“14.121.857,50.0,1156,966,59,28,1,1,43,23
19,90,000],59.0,1218,966,18,28,1,1,43,24
19,90,Di,12.0,1302,977,61,9,1,1,43,25
19,90,eta],32.0,1402,966,39,39,1,1,43,26
19,90,edmiistraión,46.0,261,972,68,32,1,1,44,1
19,90,cae,58.0,337,986,18,9,1,1,44,2
19,90,-,73.0,606,993,2,2,1,1,44,3
19,90,iz,27.0,1081,990,8,2,1,1,44,4
19,90,A,20.0,25,996,62,12,1,1,45,1
19,90,Perea,29.0,102,995,548,18,1,1,45,2
19,90,corns,25.0,591,991,73,30,1,1,45,3
19,90,[UTN,31.0,694,1002,69,10,1,1,45,4
19,90,a,9.0,819,1003,27,2,1,1,45,5
19,90,"22,",25.0,1001,1004,10,10,1,1,45,6
19,90,20:143.720000|-..,17.0,1028,1004,111,10,1,1,45,7
19,90,3150re1400,2.0,1158,1004,77,10,1,1,45,8
19,90,aE,18.0,1275,1012,3,2,1,1,45,9
19,90,ESE,10.0,1296,1002,142,14,1,1,45,10
19,90,a,34.0,1381,998,32,27,1,1,45,11
19,90,17,60.0,1474,1004,14,10,1,1,45,12
19,90,Amer,29.0,0,1016,97,11,1,1,46,1
19,90,STOTT,21.0,102,1007,36,30,1,1,46,2
19,90,Seah,8.0,147,1007,51,30,1,1,46,3
19,90,03,56.0,202,1007,11,30,1,1,46,4
19,90,|,0.0,237,1007,23,30,1,1,46,5
19,90,SEP,50.0,265,1007,20,30,1,1,46,6
19,90,Eaucttay,0.0,292,1007,48,30,1,1,46,7
19,90,Galod,0.0,347,1007,36,30,1,1,46,8
19,90,paroles,0.0,387,1016,63,11,1,1,46,9
19,90,oglah,0.0,455,1016,27,10,1,1,46,10
19,90,[14.02.00,43.0,537,1007,48,30,1,1,46,11
19,90,"001.04,03.01",4.0,592,1007,61,30,1,1,46,12
19,90,—.-|,20.0,658,1022,25,3,1,1,46,13
19,90,Golntad-pof,18.0,697,1007,56,30,1,1,46,14
19,90,Maleta,24.0,757,1007,43,30,1,1,46,15
19,90,DICO,0.0,807,1007,43,30,1,1,46,16
19,90,mee,40.0,875,1007,30,30,1,1,46,17
19,90,wenn,22.0,917,1023,18,3,1,1,46,18
19,90,fe,28.0,957,1023,36,3,1,1,46,19
19,90,AA,0.0,1025,1019,102,10,1,1,46,20
19,90,-,64.0,1134,1024,8,3,1,1,46,21
19,90,lade,0.0,1155,1020,35,10,1,1,46,22
19,90,772.006).,50.0,1197,1007,46,30,1,1,46,23
19,90,mB,0.0,1261,1024,32,3,1,1,46,24
19,90,ODA.,0.0,1302,1020,27,10,1,1,46,25
19,90,OTO,0.0,1335,1007,16,30,1,1,46,26
19,90,OTOL,29.0,1355,1007,23,30,1,1,46,27
19,90,O,49.0,1425,1018,38,15,1,1,46,28
19,90,e,4.0,1513,1024,6,2,1,1,46,29
19,90,—,42.0,1540,1024,24,2,1,1,46,30
19,90,"""",0.0,0,1038,9,2,1,1,47,1
19,90,[831,0.0,84,1038,50,3,1,1,47,2
19,90,[eat,28.0,165,1031,58,11,1,1,47,3
19,90,|,38.0,253,1019,9,32,1,1,47,4
19,90,sopEdcacn,0.0,264,1019,78,32,1,1,47,5
19,90,Cad,13.0,344,1019,35,32,1,1,47,6
19,90,por,33.0,386,1019,17,32,1,1,47,7
19,90,grada,33.0,408,1019,43,32,1,1,47,8
19,90,TERROR,2.0,499,1042,87,3,1,1,47,9
19,90,CTT,2.0,590,1023,31,31,1,1,47,10
